# Amplitude, Wavelength
1.359889418391503924e+01,4.187345734573457321e+02
3.092408772843843963e+02,4.187364736473647326e+02
1.934437654087409442e+02,4.187383738373837332e+02
-1.053787071014003658e+02,4.187402740274027337e+02
7.976498843194841584e+02,4.187421742174217343e+02
1.463251295657643141e+02,4.187440744074407348e+02
-2.985674943822835985e+02,4.187459745974597354e+02
5.653363409154577539e+02,4.187478747874787359e+02
-1.756802855502052410e+02,4.187497749774977365e+02
-1.377115337246083584e+02,4.187516751675167370e+02
1.199796988505718787e+02,4.187535753575357376e+02
1.568982083747711727e+02,4.187554755475547381e+02
1.810009890302455062e+02,4.187573757375737387e+02
-3.625604337737821083e+02,4.187592759275927392e+02
-2.562994716523263961e+01,4.187611761176117398e+02
-6.157847194469503194e+01,4.187630763076307403e+02
-8.670921532983584257e+01,4.187649764976497408e+02
-1.748507971282330402e+02,4.187668766876687414e+02
-1.163142303743996422e+02,4.187687768776877419e+02
-1.384946525152189736e+02,4.187706770677067425e+02
-2.548418022835272438e+02,4.187725772577257999e+02
-1.204088588565626878e+02,4.187744774477448004e+02
2.474552500064110063e+02,4.187763776377638010e+02
2.922331670980184413e+02,4.187782778277828015e+02
-3.102101781516635128e+02,4.187801780178018021e+02
-3.923735572674007699e+02,4.187820782078208026e+02
-8.154876420989143071e+01,4.187839783978398032e+02
7.493338135003303080e+01,4.187858785878588037e+02
3.342987141964273405e+02,4.187877787778778043e+02
4.679560980944572748e+02,4.187896789678968048e+02
2.343790106851327266e+02,4.187915791579158054e+02
-1.073973881954955800e+02,4.187934793479348059e+02
-1.121943404547708525e+02,4.187953795379538064e+02
-2.940168288321122532e+02,4.187972797279728070e+02
1.442468396091342697e+02,4.187991799179918075e+02
-7.384655521954681667e+00,4.188010801080108081e+02
2.641929721890859923e+02,4.188029802980298086e+02
2.867476947646378562e+02,4.188048804880488092e+02
-9.918008628488040301e+01,4.188067806780678097e+02
2.640793228641771293e+02,4.188086808680868103e+02
-4.050760450572740297e+02,4.188105810581058108e+02
-1.026068415140658630e+02,4.188124812481248114e+02
3.182320498338070820e+02,4.188143814381438119e+02
-5.322076694068003917e+02,4.188162816281628125e+02
-4.626243032302992901e+02,4.188181818181818130e+02
4.927158479182264728e+01,4.188200820082008136e+02
5.208228529938591009e+02,4.188219821982198141e+02
-4.699959816092960523e+02,4.188238823882388147e+02
1.092546190973853726e+02,4.188257825782578152e+02
4.025143424188139534e+02,4.188276827682768158e+02
1.562480036865201782e+02,4.188295829582958163e+02
3.941951035234696974e+02,4.188314831483148168e+02
3.089043080395519070e+01,4.188333833383338174e+02
-3.919526735370124726e+01,4.188352835283528179e+02
-4.538011803448630843e+01,4.188371837183718185e+02
3.202714172512182245e+01,4.188390839083908190e+02
-5.705585807165076631e+02,4.188409840984098196e+02
5.799113750130303657e+01,4.188428842884288201e+02
3.879483314855140748e+02,4.188447844784478207e+02
3.400597718920514581e+02,4.188466846684668212e+02
2.384401850963169238e+02,4.188485848584858218e+02
2.087272705171960183e+02,4.188504850485048792e+02
-5.187281661903536900e+00,4.188523852385238797e+02
-3.273116737507082803e+02,4.188542854285428803e+02
-6.767812657714775071e+01,4.188561856185618808e+02
6.016450484169756407e+01,4.188580858085808813e+02
2.827818778911007769e+01,4.188599859985998819e+02
6.429723169154169682e+01,4.188618861886188824e+02
2.493196245905024000e+02,4.188637863786378830e+02
-2.325909739431770262e+00,4.188656865686568835e+02
4.001266513778107026e+01,4.188675867586758841e+02
-2.016058454259809309e+02,4.188694869486948846e+02
1.606061857652342724e+02,4.188713871387138852e+02
-5.015520385953976188e+02,4.188732873287328857e+02
5.962425750287787096e+00,4.188751875187518863e+02
9.915260963379752468e+01,4.188770877087708868e+02
-9.285877751392266077e+01,4.188789878987898874e+02
1.260567641377047607e+02,4.188808880888088879e+02
2.067760622474158367e+02,4.188827882788278885e+02
-3.914471604116402546e+02,4.188846884688468890e+02
-3.335720414750110763e+02,4.188865886588658896e+02
3.435679143020049651e+02,4.188884888488848901e+02
-4.475014243574112243e+02,4.188903890389038907e+02
-1.263621592213840827e+01,4.188922892289228912e+02
-2.454707295581173696e+02,4.188941894189418917e+02
2.765761438569971276e+01,4.188960896089608923e+02
-2.409613338428607676e+02,4.188979897989798928e+02
3.869180728127494007e+01,4.188998899889988934e+02
3.091234628682216794e+02,4.189017901790178939e+02
2.203998617683524515e+02,4.189036903690368945e+02
1.568252638336662699e+02,4.189055905590558950e+02
1.604108430730503585e+02,4.189074907490748956e+02
3.338748244400916292e+02,4.189093909390938961e+02
-9.651300790757952086e+01,4.189112911291128967e+02
-8.691696114373618798e+01,4.189131913191318972e+02
-4.135277810341087275e+02,4.189150915091508978e+02
-2.039693381181398024e+02,4.189169916991698983e+02
1.106289740790325560e+01,4.189188918891888989e+02
2.363690438481855693e+01,4.189207920792078994e+02
3.266936420887176240e+01,4.189226922692269000e+02
4.087325502971775109e+02,4.189245924592459005e+02
9.455701647757289052e+00,4.189264926492649010e+02
5.849682081905462638e+01,4.189283928392839016e+02
-6.043067382445844942e+02,4.189302930293029021e+02
1.416625007909351268e+02,4.189321932193219595e+02
-1.337491546782567298e+02,4.189340934093409601e+02
1.358866437868826438e+02,4.189359935993599606e+02
1.800649254123200080e+02,4.189378937893789612e+02
-1.106396341881880296e+01,4.189397939793979617e+02
-7.603873733592669737e+01,4.189416941694169623e+02
-3.394110742557043068e+02,4.189435943594359628e+02
-1.684309884116263163e+02,4.189454945494549634e+02
1.023411457426746551e+02,4.189473947394739639e+02
-2.307679694572328088e+01,4.189492949294929645e+02
5.073040336543641615e+02,4.189511951195119650e+02
-6.095343038559514071e+02,4.189530953095309656e+02
-4.416357010454101442e+02,4.189549954995499661e+02
1.219224817961879381e+02,4.189568956895689666e+02
2.189989340210009914e+02,4.189587958795879672e+02
2.487036386191626391e+01,4.189606960696069677e+02
-3.501362734451769398e+01,4.189625962596259683e+02
2.471568702788584631e+02,4.189644964496449688e+02
5.351951929367477305e+02,4.189663966396639694e+02
-1.559426232331267670e+02,4.189682968296829699e+02
-8.447259203683890405e+01,4.189701970197019705e+02
4.472667710574957027e+02,4.189720972097209710e+02
1.247000439088988522e+01,4.189739973997399716e+02
-2.445872709962848717e+02,4.189758975897589721e+02
-2.938167582120765928e+02,4.189777977797779727e+02
-4.444381698700609604e+02,4.189796979697969732e+02
-5.030120082577777225e+02,4.189815981598159738e+02
-2.160441517035100389e+02,4.189834983498349743e+02
-3.225789464786318490e+02,4.189853985398539749e+02
6.590161241292028649e+01,4.189872987298729754e+02
-2.838135296797150886e+02,4.189891989198919759e+02
-7.453141527464461014e+00,4.189910991099109765e+02
3.846954916327302385e+02,4.189929992999299770e+02
2.867300126516408341e+02,4.189948994899489776e+02
1.080063623355785154e+02,4.189967996799679781e+02
-3.083258533632964600e+02,4.189986998699869787e+02
-1.062962904228561989e+01,4.190006000600059792e+02
-3.386075123731159806e+02,4.190025002500249798e+02
-1.705071387607684414e+02,4.190044004400439803e+02
-2.036497219892497057e+01,4.190063006300629809e+02
-1.380358810171042023e+02,4.190082008200819814e+02
-4.980850794787744462e+01,4.190101010101010388e+02
-4.750528327486161828e+01,4.190120012001200394e+02
-3.033544535307998444e+02,4.190139013901390399e+02
1.928450930743136666e+02,4.190158015801580405e+02
1.030892978020807078e+02,4.190177017701770410e+02
2.031632060574000604e+02,4.190196019601960415e+02
8.263390606582969156e+01,4.190215021502150421e+02
1.964311644379935551e+00,4.190234023402340426e+02
2.438002089416729916e+02,4.190253025302530432e+02
1.138198795389466866e+01,4.190272027202720437e+02
4.822919143403768771e+02,4.190291029102910443e+02
1.472297078548290017e+02,4.190310031003100448e+02
-9.474755593279082859e+02,4.190329032903290454e+02
-2.757491603240388827e+02,4.190348034803480459e+02
-1.128509030215811748e+02,4.190367036703670465e+02
8.898398688735759379e+02,4.190386038603860470e+02
-5.805995190022753150e+02,4.190405040504050476e+02
-9.112113353036259866e+01,4.190424042404240481e+02
-3.468571979239091974e+01,4.190443044304430487e+02
-1.370546379468022451e+02,4.190462046204620492e+02
-7.906814370820285376e+01,4.190481048104810498e+02
1.647307492361425432e+02,4.190500050005000503e+02
1.191414081236360545e+02,4.190519051905190508e+02
-1.236420248831837654e+02,4.190538053805380514e+02
-2.644735259465188051e+02,4.190557055705570519e+02
7.590607313189132128e+02,4.190576057605760525e+02
1.447319936384388086e+02,4.190595059505950530e+02
7.041476891778715697e+01,4.190614061406140536e+02
1.983936105208874778e+02,4.190633063306330541e+02
2.972954681361319444e+02,4.190652065206520547e+02
8.215106629549316253e+00,4.190671067106710552e+02
2.286658593723754223e+02,4.190690069006900558e+02
1.477283335978956416e+02,4.190709070907090563e+02
4.342705636838027772e+02,4.190728072807280569e+02
-2.683761764988682899e+02,4.190747074707470574e+02
2.751200825445372971e+02,4.190766076607660580e+02
2.594425329177547042e+02,4.190785078507850585e+02
3.369552553818016918e+02,4.190804080408040591e+02
2.466286733851806545e+01,4.190823082308230596e+02
-1.173246983163274564e+02,4.190842084208420601e+02
-2.931571401941690969e+00,4.190861086108610607e+02
1.680206285624353484e+02,4.190880088008800612e+02
-4.940342191197089505e+02,4.190899089908990618e+02
-3.373763757189570924e+02,4.190918091809181192e+02
-8.366512115468658521e+02,4.190937093709371197e+02
-3.957060970954787535e+02,4.190956095609561203e+02
-1.281198261834431946e+02,4.190975097509751208e+02
-2.806284009323490523e+02,4.190994099409941214e+02
1.752459797863139386e+02,4.191013101310131219e+02
1.459069001361665983e+02,4.191032103210321225e+02
2.446941951020745591e+02,4.191051105110511230e+02
-4.466457199938262761e+02,4.191070107010701236e+02
-3.683403788255521931e+02,4.191089108910891241e+02
-1.439673107977305904e+02,4.191108110811081247e+02
1.005323024526286702e+02,4.191127112711271252e+02
-1.124707296467624076e+02,4.191146114611461257e+02
-3.050774042400467465e+02,4.191165116511651263e+02
6.643312461743778385e+01,4.191184118411841268e+02
6.494190351090340982e+02,4.191203120312031274e+02
-8.259132980506750243e+01,4.191222122212221279e+02
5.342604496033052328e+02,4.191241124112411285e+02
-2.091063943322745047e+02,4.191260126012601290e+02
5.160399710180821842e+01,4.191279127912791296e+02
5.230140990234860965e+02,4.191298129812981301e+02
-2.842818957341523856e+01,4.191317131713171307e+02
2.544026525234847895e+02,4.191336133613361312e+02
-5.745637197471314721e+02,4.191355135513551318e+02
2.542455028430446760e+02,4.191374137413741323e+02
6.189538726009709535e+02,4.191393139313931329e+02
-3.314064658213279131e+02,4.191412141214121334e+02
-6.347288197683432145e+02,4.191431143114311340e+02
1.181992939722653801e+02,4.191450145014501345e+02
5.772782118698304430e+02,4.191469146914691351e+02
3.613172579523595118e+02,4.191488148814881356e+02
-3.062539322699767013e+02,4.191507150715071361e+02
-1.526875313077671592e+01,4.191526152615261367e+02
5.778573568145766615e+01,4.191545154515451372e+02
-9.113729008250589914e+02,4.191564156415641378e+02
-1.454814683062621157e+02,4.191583158315831383e+02
1.263074820149182074e+02,4.191602160216021389e+02
-4.360622795163799879e+02,4.191621162116211394e+02
1.773736535403647565e+02,4.191640164016401400e+02
9.825376369334911431e+00,4.191659165916591405e+02
2.262183389959586179e+02,4.191678167816781411e+02
2.091228183101102616e+02,4.191697169716971985e+02
-3.071710466343083681e+02,4.191716171617161990e+02
-2.735748451850523111e+02,4.191735173517351996e+02
-7.180273517186152503e+02,4.191754175417542001e+02
-1.250970163565849589e+02,4.191773177317732006e+02
-2.362442144689547376e+02,4.191792179217922012e+02
-2.246757125658351697e+02,4.191811181118112017e+02
-3.606867768404090953e+02,4.191830183018302023e+02
-9.512584987433027095e+01,4.191849184918492028e+02
-1.266698170929524139e+02,4.191868186818682034e+02
4.641015381717485297e+02,4.191887188718872039e+02
1.392068795402007595e+02,4.191906190619062045e+02
2.422261389654682944e+02,4.191925192519252050e+02
-2.139519827044111011e+01,4.191944194419442056e+02
1.645324742982583928e+02,4.191963196319632061e+02
6.605835123157004318e+01,4.191982198219822067e+02
1.952303778386022941e+02,4.192001200120012072e+02
1.496523590856065766e+02,4.192020202020202078e+02
2.009256261984489242e+02,4.192039203920392083e+02
-3.788651559209486663e+02,4.192058205820582089e+02
-8.736739875057723737e+01,4.192077207720772094e+02
-3.698815873353683514e+01,4.192096209620962100e+02
2.591838138986258286e+02,4.192115211521152105e+02
1.288316710453073028e+02,4.192134213421342110e+02
1.775873869585726084e+01,4.192153215321532116e+02
3.976038664726886509e+02,4.192172217221722121e+02
3.989609737058073620e+02,4.192191219121912127e+02
3.307935975604401619e+02,4.192210221022102132e+02
-2.481767714722054166e+02,4.192229222922292138e+02
-2.528988775063102992e+02,4.192248224822482143e+02
1.807932201883834864e+02,4.192267226722672149e+02
4.781102852838661192e+02,4.192286228622862154e+02
-7.897350541394726520e+01,4.192305230523052160e+02
3.135816139018539275e+02,4.192324232423242165e+02
3.398953125577563128e+02,4.192343234323432171e+02
-3.139656604193986027e+02,4.192362236223622176e+02
1.494029872472317066e+01,4.192381238123812182e+02
-1.136992861736386544e+02,4.192400240024002187e+02
2.889122973053018200e+02,4.192419241924192193e+02
-5.393925212774091733e+02,4.192438243824382198e+02
-1.293135373088101403e+02,4.192457245724572203e+02
-8.629999962968956595e+01,4.192476247624762209e+02
2.535991842622085528e+02,4.192495249524952214e+02
5.050340904921091578e+02,4.192514251425142788e+02
-3.569884752766657243e+02,4.192533253325332794e+02
-1.287433263912786288e+02,4.192552255225522799e+02
-1.979652407240568266e+02,4.192571257125712805e+02
5.880687816020525815e+01,4.192590259025902810e+02
-2.549736345825557393e+01,4.192609260926092816e+02
-2.619448723697669266e+02,4.192628262826282821e+02
-8.985705767858253523e+01,4.192647264726472827e+02
-4.902711611645062817e+02,4.192666266626662832e+02
5.552585530186911456e+02,4.192685268526852838e+02
-6.560127460039265657e+01,4.192704270427042843e+02
-9.883738982760348790e+01,4.192723272327232849e+02
-3.978762597571703736e+02,4.192742274227422854e+02
1.986100879356699522e+02,4.192761276127612859e+02
-1.282512696199375455e+02,4.192780278027802865e+02
4.263704589392244202e+02,4.192799279927992870e+02
-1.137417039804937531e+02,4.192818281828182876e+02
-8.046230624752422500e+01,4.192837283728372881e+02
6.146689016833621508e+02,4.192856285628562887e+02
-3.128270219070741405e+02,4.192875287528752892e+02
-1.402426943386783478e+02,4.192894289428942898e+02
-2.070928073497956134e+01,4.192913291329132903e+02
-2.997839430845140818e+00,4.192932293229322909e+02
-3.021257479553585199e+02,4.192951295129512914e+02
9.815111433132214813e+01,4.192970297029702920e+02
-2.280685010846333398e+02,4.192989298929892925e+02
-4.065758031931094365e+02,4.193008300830082931e+02
-1.270311256518333209e+02,4.193027302730272936e+02
-6.642784402908149843e+01,4.193046304630462942e+02
-7.896134069869480072e+02,4.193065306530652947e+02
5.268299652696829298e+02,4.193084308430842952e+02
-9.310674456756737527e+01,4.193103310331032958e+02
1.034135364289124581e+01,4.193122312231222963e+02
-8.485530294138118990e+00,4.193141314131412969e+02
6.287938016039418443e+01,4.193160316031602974e+02
5.011007168793191795e+02,4.193179317931792980e+02
1.981298222502506405e+02,4.193198319831982985e+02
1.861047953713074889e+02,4.193217321732172991e+02
7.597803048202200671e+02,4.193236323632362996e+02
-4.182490146524963137e+01,4.193255325532553002e+02
-5.841072237104264104e+02,4.193274327432743007e+02
-2.644318810144949339e+02,4.193293329332933581e+02
5.442461018234962467e+02,4.193312331233123587e+02
-4.977407155710889697e+01,4.193331333133313592e+02
4.957224729876986657e+02,4.193350335033503598e+02
3.000036057833215750e+02,4.193369336933693603e+02
7.646619491503433608e+01,4.193388338833883608e+02
4.865538950666884830e+02,4.193407340734073614e+02
2.918165924947573444e+02,4.193426342634263619e+02
2.045628942040805782e+02,4.193445344534453625e+02
1.989211126252825750e+02,4.193464346434643630e+02
-1.865172839377112837e+02,4.193483348334833636e+02
7.433587755097076410e+01,4.193502350235023641e+02
-2.754173641830442776e+00,4.193521352135213647e+02
-6.068962895746759614e+02,4.193540354035403652e+02
3.512751873035057315e+01,4.193559355935593658e+02
6.317016577074390398e+02,4.193578357835783663e+02
-6.813449304810592366e+01,4.193597359735973669e+02
4.678010144521751954e+02,4.193616361636163674e+02
1.476308814345829035e+02,4.193635363536353680e+02
-3.176053618343823715e+01,4.193654365436543685e+02
-8.619610919432479079e+01,4.193673367336733691e+02
4.065401300845292099e+02,4.193692369236923696e+02
-7.932290647923371907e+00,4.193711371137113701e+02
5.505336295597513754e+02,4.193730373037303707e+02
4.017902387672941167e+00,4.193749374937493712e+02
2.411826125511496457e+02,4.193768376837683718e+02
-3.362427146931871391e+01,4.193787378737873723e+02
1.833987331975478128e+02,4.193806380638063729e+02
-4.257710762141402761e+00,4.193825382538253734e+02
4.153797962331101985e+02,4.193844384438443740e+02
3.832369416803783793e+02,4.193863386338633745e+02
4.496768327457845658e+02,4.193882388238823751e+02
-2.410473160827622223e+02,4.193901390139013756e+02
-2.482820036713588934e+02,4.193920392039203762e+02
3.006836912809562250e+02,4.193939393939393767e+02
-1.642344586200518961e+02,4.193958395839583773e+02
-2.785197339362653111e+02,4.193977397739773778e+02
1.163895595405371211e+02,4.193996399639963784e+02
-1.152994989784299804e+02,4.194015401540153789e+02
-3.873021372607396415e+02,4.194034403440343795e+02
1.204443708979166274e+02,4.194053405340533800e+02
-3.264187997419354588e+02,4.194072407240723805e+02
3.489994070719673118e+02,4.194091409140913811e+02
1.101494880859402627e+02,4.194110411041104385e+02
-1.717187164802222696e+02,4.194129412941294390e+02
-1.448780743439280627e+02,4.194148414841484396e+02
3.390292234765693280e+01,4.194167416741674401e+02
-2.044471828516837775e+02,4.194186418641864407e+02
-4.044084415620022810e+02,4.194205420542054412e+02
-1.665961974580932576e+02,4.194224422442244418e+02
-1.691812213970151504e+02,4.194243424342434423e+02
-1.947086424679330889e+02,4.194262426242624429e+02
6.359903187983616846e+01,4.194281428142814434e+02
-1.664099649880990057e+02,4.194300430043004440e+02
-5.998111040020975224e+02,4.194319431943194445e+02
2.566621319891968867e+01,4.194338433843384450e+02
-4.535014346458397938e+01,4.194357435743574456e+02
-4.165539349532556344e+02,4.194376437643764461e+02
4.601488926788375693e+02,4.194395439543954467e+02
8.557202138137986935e+01,4.194414441444144472e+02
-4.694932658528232849e+01,4.194433443344334478e+02
6.827994141611762879e-01,4.194452445244524483e+02
2.175143677021958410e+02,4.194471447144714489e+02
-1.756154342999622031e+02,4.194490449044904494e+02
-7.593264054228311011e+01,4.194509450945094500e+02
-2.498153055057738072e+02,4.194528452845284505e+02
1.872615217947507347e+02,4.194547454745474511e+02
-4.272314774018943808e+02,4.194566456645664516e+02
-1.685483545132556173e+02,4.194585458545854522e+02
-1.891066081128458620e+02,4.194604460446044527e+02
-2.334520803605898891e+02,4.194623462346234533e+02
2.362028704431202470e+02,4.194642464246424538e+02
1.787931747110767446e+02,4.194661466146614544e+02
1.473496323579994964e+02,4.194680468046804549e+02
3.573382419475205438e+02,4.194699469946994554e+02
6.728951581817046872e+02,4.194718471847184560e+02
-1.578549195934753016e+02,4.194737473747374565e+02
2.459894136210073157e+02,4.194756475647564571e+02
-4.616441459187943224e+02,4.194775477547754576e+02
-1.855048460547618276e+02,4.194794479447944582e+02
-3.139903582108523779e+02,4.194813481348134587e+02
-5.792901739104191847e+02,4.194832483248324593e+02
-3.560275389944785616e+02,4.194851485148514598e+02
-2.793546190945780836e+02,4.194870487048704604e+02
6.193639656869349892e+02,4.194889488948895178e+02
-3.803924649566877179e+02,4.194908490849085183e+02
1.928400195964605643e+02,4.194927492749275189e+02
1.487765089347244896e+02,4.194946494649465194e+02
3.504934275027693502e+02,4.194965496549655199e+02
-4.527932252555652326e+01,4.194984498449845205e+02
-2.093314139445668047e+02,4.195003500350035210e+02
4.626174504535439382e+02,4.195022502250225216e+02
8.750337591785913105e+01,4.195041504150415221e+02
-1.495832586829478714e+02,4.195060506050605227e+02
-2.006649187691386089e+02,4.195079507950795232e+02
-1.168759065880535246e+02,4.195098509850985238e+02
2.795015829924932973e+02,4.195117511751175243e+02
1.810484640579744564e+02,4.195136513651365249e+02
-1.512828926580458813e+02,4.195155515551555254e+02
2.894245859933470228e+02,4.195174517451745260e+02
3.697459213730731165e+01,4.195193519351935265e+02
1.379587501866934929e+02,4.195212521252125271e+02
3.718076747898577423e+02,4.195231523152315276e+02
-3.242457875280254029e+02,4.195250525052505282e+02
5.059055235852861188e+02,4.195269526952695287e+02
-2.703508140561567785e+01,4.195288528852885293e+02
2.133346118602489696e+02,4.195307530753075298e+02
-9.275733823597728644e+01,4.195326532653265303e+02
1.222662920870480150e+02,4.195345534553455309e+02
-1.720071543512470100e+02,4.195364536453645314e+02
-3.393566804245760977e+02,4.195383538353835320e+02
2.110132794285937905e+02,4.195402540254025325e+02
4.889325626559374172e+01,4.195421542154215331e+02
-8.493446661549943144e+01,4.195440544054405336e+02
-3.788407923932812196e+02,4.195459545954595342e+02
-4.811155449725169433e+02,4.195478547854785347e+02
1.865361592118351552e+02,4.195497549754975353e+02
7.332162833136844711e+02,4.195516551655165358e+02
2.247206560105750839e+02,4.195535553555355364e+02
3.508692741162526545e+02,4.195554555455545369e+02
7.595197688716135076e+01,4.195573557355735375e+02
-1.651168952428130581e+02,4.195592559255925380e+02
-2.428536130192229905e+02,4.195611561156115386e+02
9.134357005133446705e+01,4.195630563056305391e+02
5.170433382890495295e+02,4.195649564956495396e+02
-6.441428057788637318e+01,4.195668566856685402e+02
3.235992209203776611e+02,4.195687568756875407e+02
-8.473574706126341027e+01,4.195706570657065981e+02
-2.075784422273951861e+02,4.195725572557255987e+02
-5.976487762196848053e+02,4.195744574457445992e+02
2.669336133330164671e+02,4.195763576357635998e+02
3.736449899044004042e+02,4.195782578257826003e+02
-1.807649016102343182e+02,4.195801580158016009e+02
-2.348412215541514314e+01,4.195820582058206014e+02
1.057974474275336121e+02,4.195839583958396020e+02
3.980098804038935896e+02,4.195858585858586025e+02
8.086142151473627848e+01,4.195877587758776031e+02
-5.663847050441876263e+02,4.195896589658966036e+02
-3.590090430269460171e+02,4.195915591559156042e+02
6.327533503921495850e+01,4.195934593459346047e+02
4.360280967653846318e+01,4.195953595359536052e+02
-4.168375748434031038e+02,4.195972597259726058e+02
-6.889239544951330174e+01,4.195991599159916063e+02
3.312688404702844878e+02,4.196010601060106069e+02
-1.483964821287882501e+02,4.196029602960296074e+02
1.376930809683916266e+02,4.196048604860486080e+02
1.086990023240026488e+02,4.196067606760676085e+02
5.485834360161171617e+02,4.196086608660866091e+02
2.882781408765563924e+02,4.196105610561056096e+02
-3.369192524224977205e+02,4.196124612461246102e+02
2.305569035574614745e+01,4.196143614361436107e+02
-8.755421865807330732e+02,4.196162616261626113e+02
-5.900862853933975885e+02,4.196181618161816118e+02
-3.060051494430186381e+02,4.196200620062006124e+02
5.290800925502911696e+02,4.196219621962196129e+02
-4.086338121136523114e+02,4.196238623862386135e+02
2.585512159614617076e+02,4.196257625762576140e+02
7.932595571225440345e+00,4.196276627662766145e+02
1.113292430859677609e+02,4.196295629562956151e+02
-5.065793985823890289e+00,4.196314631463146156e+02
-3.061005563036179637e+02,4.196333633363336162e+02
-8.020179457478670315e+01,4.196352635263526167e+02
-5.689796476089458821e+01,4.196371637163716173e+02
-3.828395393675247647e+02,4.196390639063906178e+02
5.181426481839519056e+02,4.196409640964096184e+02
-7.344755015467632120e+01,4.196428642864286189e+02
8.070338248623231721e+02,4.196447644764476195e+02
-1.953775357008360629e+02,4.196466646664666200e+02
2.797033902852637084e+02,4.196485648564856774e+02
1.375665149911261267e+02,4.196504650465046780e+02
-4.428537565671535390e+02,4.196523652365236785e+02
-1.551914612078888354e+02,4.196542654265426791e+02
3.423426777542945842e+02,4.196561656165616796e+02
-7.670558883553321721e+02,4.196580658065806801e+02
8.776089762979444231e+01,4.196599659965996807e+02
4.022755258585327738e+02,4.196618661866186812e+02
4.087419723904882574e+01,4.196637663766376818e+02
-1.888575610635771440e+01,4.196656665666566823e+02
9.308132845379642362e+00,4.196675667566756829e+02
4.249684664035501669e+02,4.196694669466946834e+02
-2.283758594987324670e+02,4.196713671367136840e+02
3.051999561529543143e+02,4.196732673267326845e+02
3.465559888509458801e+02,4.196751675167516851e+02
2.893060903790447469e+02,4.196770677067706856e+02
-5.982627612256735574e+02,4.196789678967896862e+02
4.555936276716279565e+01,4.196808680868086867e+02
1.371327063641035124e+02,4.196827682768276873e+02
1.324870606945117970e+02,4.196846684668466878e+02
1.487936433660337912e+02,4.196865686568656884e+02
1.443380565714012675e+02,4.196884688468846889e+02
5.979812992265166827e+01,4.196903690369036894e+02
3.750825069544937378e+02,4.196922692269226900e+02
-1.911598882095291074e+01,4.196941694169416905e+02
2.880962131526559915e+02,4.196960696069606911e+02
-1.139844280202252591e+00,4.196979697969796916e+02
2.870680427775874364e+02,4.196998699869986922e+02
-3.296731929894032191e+02,4.197017701770176927e+02
1.980580896645712699e+02,4.197036703670366933e+02
8.670398658623646782e+01,4.197055705570556938e+02
-9.451250655036799841e+00,4.197074707470746944e+02
-3.066341401750535738e+02,4.197093709370936949e+02
6.819105742022505012e+01,4.197112711271126955e+02
7.380577577540509537e+01,4.197131713171316960e+02
2.001455212387586471e+02,4.197150715071506966e+02
2.316730154646526216e+02,4.197169716971696971e+02
-4.150904885911786124e+01,4.197188718871886977e+02
-1.999874963938362953e+02,4.197207720772076982e+02
5.800064360340275016e+02,4.197226722672266988e+02
3.854954183702979549e+02,4.197245724572456993e+02
-1.009205339075552814e+02,4.197264726472646998e+02
-5.829667245944892073e+01,4.197283728372837004e+02
-6.869081296166790196e+01,4.197302730273027578e+02
-9.228383612646395306e+01,4.197321732173217583e+02
-7.515966473178221463e+01,4.197340734073407589e+02
-1.569042926304369701e+02,4.197359735973597594e+02
-2.907885600876457488e+02,4.197378737873787600e+02
-8.996908661796518913e+01,4.197397739773977605e+02
-1.849289217015371491e+02,4.197416741674167611e+02
2.696602411895785281e+02,4.197435743574357616e+02
1.109299677809160585e+02,4.197454745474547622e+02
-1.728900075352919430e+02,4.197473747374737627e+02
-1.801066659784392812e+02,4.197492749274927633e+02
1.755080279386182838e+02,4.197511751175117638e+02
-1.323082312488996308e+02,4.197530753075307643e+02
-1.298689571707325570e+02,4.197549754975497649e+02
-6.969012674510075556e+01,4.197568756875687654e+02
-3.274380980725017594e+02,4.197587758775877660e+02
-8.394749864347178914e+01,4.197606760676067665e+02
4.248533661869386719e+02,4.197625762576257671e+02
3.044035404460330483e+02,4.197644764476447676e+02
1.369303243193516266e+02,4.197663766376637682e+02
8.739952710225551868e+01,4.197682768276827687e+02
-4.350438750460685355e+02,4.197701770177017693e+02
-2.118665154893266589e+01,4.197720772077207698e+02
-4.349759883965951985e+02,4.197739773977397704e+02
6.119694140087863161e+02,4.197758775877587709e+02
6.118877493395808642e+02,4.197777777777777715e+02
-3.452565313029907657e+02,4.197796779677967720e+02
1.391006546715216530e+02,4.197815781578157726e+02
-1.712524851648239732e+01,4.197834783478347731e+02
-2.226386390351491400e+02,4.197853785378537737e+02
-1.727141408723756228e+02,4.197872787278727742e+02
1.140931008809160261e+02,4.197891789178917747e+02
2.454944281717463923e+02,4.197910791079107753e+02
-3.172139926229107232e+02,4.197929792979297758e+02
-6.203164354598469572e+02,4.197948794879487764e+02
-3.339470580713834806e+02,4.197967796779677769e+02
-2.445523882613563842e+02,4.197986798679867775e+02
-5.759016790418150578e+01,4.198005800580057780e+02
4.009714422231768935e+02,4.198024802480247786e+02
1.160560573739456629e+02,4.198043804380437791e+02
2.587955820651479826e+02,4.198062806280627797e+02
-7.546427173677084284e+02,4.198081808180818371e+02
-1.076240432068937913e+01,4.198100810081008376e+02
-5.016633449011550283e+01,4.198119811981198382e+02
-3.618904181558124264e+02,4.198138813881388387e+02
-1.068511454547276429e+02,4.198157815781578392e+02
